payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_item_discount,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,shipping_duration,high_volume_customer,high_profit_margin
2,0.7942861240612727,0.0121695202734373,75.0,44,544,0,0,3,93699.1,9.0,2,36.084724,-121.803795,3,553,98,20281.453,,0.014372469,0.18,0.0149547738693467,0.48,0.0,39.75,0.013437873221216,17.841738,11,583,5,75.0,24,39.99,,3,1,11.0,0,1
1,0.810644853593,0.1758241920377043,45.0,18,40,0,0,3,92113.62,7.0,3,32.80184,-112.536476,2,982,26,4546.9053,2015-04-09 00:00:00+01:00,0.11998,0.13,0.1959748743718593,0.26,0.0,399.98,0.174692703751617,91.7529,12,786,1,45.0,23,399.98,2015-04-21 00:00:00+01:00,3,-1,12.0,0,0
1,0.7880903130239074,0.1845619123961722,45.0,18,166,0,1,29,14546.272,7.0,3,42.315544,-73.9616,3,2056,116,7742.507,2016-10-20 00:00:00+01:00,0.06,0.09,0.1959748743718593,-0.08,0.0,399.98,0.1844708926261319,-25.531996,20,749,1,45.0,23,399.98,2016-10-16 00:00:00+01:00,3,1,-4.0,0,0
1,0.8077679902624991,0.1112698987883986,43.0,9,57,0,0,29,14104.876,7.0,3,40.875076,-82.88176,3,2201,69,9800.932,2016-06-28 00:00:00+01:00,0.15,0.25,0.1457236180904522,0.34,0.0,299.98,0.1138683984476067,73.56019,20,881,1,43.0,20,299.98,,3,0,11.0,0,1
1,0.8013920255839055,0.0826442473921721,29.0,37,216,0,0,29,11227.9795,5.0,6,41.489964,-74.06774,2,2196,37,3463.1123,2016-04-29 00:00:00+01:00,0.026,0.09,0.0150753768844221,0.28,1.0,199.92,0.0827322121604139,45.751244,1,789,1,29.0,97,39.99,,3,1,11.0,0,0
3,0.7263081781227751,0.1261151066170476,43.0,9,220,0,2,12,44109.0,7.0,3,40.89483,-84.2721,2,1491,99,3897.017,,0.10798835,0.15952739,0.1457236180904522,-1.5,0.0,299.98,0.1280569210866753,-254.77402,3,537,4,43.0,20,299.98,,2,1,11.0,0,0
1,0.7955699772638541,0.0960680818533013,48.0,45,64,1,0,34,725.0,7.0,3,18.290693,-66.3706,2,2418,90,6535.96,,0.0,0.0,0.0954773869346733,0.11,0.0,199.99,0.0995756791720569,21.551003,3,91,1,48.0,66,199.99,2015-04-25 00:00:00+01:00,0,1,11.0,0,0
2,0.8027643134372919,0.0816088571522084,29.0,37,122,0,0,38,78225.94,5.0,6,30.593313,-96.88011,1,777,130,4752.5234,2017-09-15 00:00:00+01:00,0.023079856,0.06,0.0150753768844221,0.34,0.75,179.97,0.0799252263906856,53.974545,10,854,5,29.0,97,39.99,2017-08-15 00:00:00+01:00,3,1,-31.0,0,1
1,0.8240342236409985,0.1696118505979221,45.0,18,482,0,0,38,72577.9,7.0,3,29.382544,-98.48574,2,138,104,12234.4375,2017-09-18 00:00:00+01:00,0.13578711,0.18,0.1959748743718593,0.47,0.0,399.98,0.1678176455368693,154.79683,3,694,1,45.0,23,399.98,,1,1,11.0,0,1
1,0.8123430999242128,0.0977143005653316,24.0,46,10,0,0,38,78572.96,5.0,6,32.713997,-98.33154,0,1195,101,6615.9736,,0.1,0.2,0.0201055276381909,0.48,1.0,250.0,0.0993441086675291,95.37401,19,440,1,24.0,55,50.0,,3,1,11.0,0,1
1,0.7945898091541694,0.0816088571522084,9.0,10,64,1,0,34,725.0,3.0,5,18.258747,-66.37056,1,1767,142,10353.673,2017-09-24 00:00:00+01:00,0.072,0.17,0.0452261306532663,0.12,0.25,199.95,0.0809831824062095,19.764006,10,281,1,9.0,57,99.99,2017-09-27 00:00:00+01:00,3,-1,3.0,0,0
3,0.7894275146407,0.0640680211877164,17.0,12,64,1,2,34,725.0,4.0,0,18.247381,-66.04385,0,1583,2,1134.8978,,0.096,0.25,0.0251256281407035,-0.11,0.5,179.97,0.0633893919793014,-7.6792994,2,77,6,17.0,67,59.99,2016-10-01 00:00:00+01:00,3,1,11.0,0,0
2,0.8006785529246951,0.1112054871615705,46.0,29,114,0,0,38,76113.46,7.0,3,29.733847,-97.855,2,609,90,5963.968,,0.065278488,0.15,0.0200954773869346,0.16,1.0,249.9,0.1078412367399741,46.335743,3,297,5,46.0,63,49.98,,0,1,11.0,0,0
0,0.7757646349585468,0.0837182835728425,48.0,45,10,0,0,20,46297.32,7.0,3,42.343937,-83.01971,1,1417,142,5724.406,2017-09-04 00:00:00+01:00,0.039,0.1,0.0954773869346733,-0.24,0.0,199.99,0.0918711410090556,-87.75771,10,281,0,48.0,66,199.99,2017-08-28 00:00:00+01:00,1,1,-7.0,0,0
3,0.7944900202099074,0.0422646233829763,46.0,29,406,0,0,16,19133.371,7.0,3,39.857033,-76.89589,3,206,27,6227.8633,,0.036,0.17,0.0200954773869346,0.24673118,0.25,99.96,0.0390691513583441,13.470243,7,570,4,46.0,63,49.98,,3,-1,11.0,0,0
3,0.8006316101325127,0.0739488744945187,67.0,16,64,1,1,34,725.0,9.0,2,18.266968,-66.037056,3,2490,64,16603.07,,0.02,0.05,0.0603015075376884,0.28,0.0,168.05753,0.0798949909443725,43.516148,13,633,4,67.0,17,129.99,,3,-1,11.0,0,0
1,0.8158452277059458,0.0991742525731924,46.0,29,214,0,1,13,60615.387,7.0,3,40.744587,-93.12008,2,931,18,7841.504,,0.096,0.17,0.0200954773869346,0.5,1.0,249.9,0.1011481448900388,111.09887,12,585,1,46.0,63,49.98,,3,1,11.0,0,1
1,0.8300686287118481,0.1913550456371596,45.0,18,64,1,1,34,725.0,7.0,3,18.267845,-66.37059,2,2196,40,9065.11,2015-07-11 00:00:00+01:00,0.0442,0.05,0.1959748743718593,0.47,0.0,399.98,0.1927503234152652,167.51791,3,778,1,45.0,23,399.98,2015-09-28 00:00:00+01:00,3,-1,79.0,0,1
1,0.8047358611028179,0.0971397107516638,48.0,45,447,0,1,25,75114.16,7.0,3,40.170628,-97.22776,2,2169,40,4017.6792,,0.0065041624,0.01,0.0954773869346733,0.32,0.0,199.99,0.0975350116429495,60.47127,3,778,1,48.0,66,199.99,,3,1,11.0,0,1
3,0.8243330179362929,0.1882488749172685,45.0,18,550,0,0,30,33529.25,7.0,3,40.64049,-81.52247,4,1637,143,8155.921,2016-05-04 00:00:00+01:00,0.059986854,0.09,0.1959748743718593,0.39,0.0,399.98,0.1886106080206986,144.52081,21,165,4,45.0,23,399.98,2016-09-01 00:00:00+01:00,2,1,120.0,0,1
2,0.7680738488390786,0.0599278372968808,18.0,33,340,0,0,9,33065.65,4.0,0,36.091354,-83.157616,2,1844,104,6778.893,2017-05-01 00:00:00+01:00,0.0104,0.04,0.0603015075376884,-0.73,0.0,129.99,0.0610917723156533,-110.23348,3,694,5,18.0,52,129.99,2017-09-22 00:00:00+01:00,2,1,144.0,0,0
2,0.7741643823347036,0.0201273847031646,46.0,29,64,1,1,34,725.0,7.0,3,18.20403,-66.37062,1,1004,12,886.92615,2017-07-15 00:00:00+01:00,0.0048,0.05,0.0200954773869346,-1.5732961,0.0,49.98,0.0209521345407503,-62.5682,22,506,5,46.0,63,49.98,2017-08-18 00:00:00+01:00,3,1,34.0,0,0
1,0.8031766782261213,0.0805723383368832,46.0,29,376,0,2,29,11230.362,7.0,3,41.755634,-73.87535,3,2624,98,10411.852,,0.07678,0.2,0.0200954773869346,0.36,0.75,199.93738,0.0734230271668822,65.57229,11,943,1,46.0,63,49.98,2016-04-05 00:00:00+01:00,3,1,11.0,0,1
3,0.793193405828721,0.0176894134285365,24.0,46,64,1,0,34,725.0,5.0,6,18.283377,-66.370544,2,1388,107,9141.152,2017-04-18 00:00:00+01:00,0.016,0.17,0.0201055276381909,0.26,0.0,50.0,0.0175989650711513,10.96684,12,505,4,24.0,55,50.0,2017-04-24 00:00:00+01:00,3,1,6.0,0,0
1,0.7913169571687757,0.0251800890741874,43.0,40,158,0,1,3,92340.68,6.0,8,33.8047,-117.33481,1,2158,97,11332.837,2015-06-28 00:00:00+01:00,0.0144,0.15,0.007537688442211,0.05,0.5,59.99,0.0285534214747736,3.6824846,22,839,2,43.0,86,20.654018,2015-08-26 00:00:00+01:00,3,1,59.0,0,0
0,0.7758284592242152,0.1841073139574138,45.0,18,280,0,0,3,89119.1,7.0,3,33.92197,-118.28432,3,1425,27,11143.44,,0.06,0.07,0.1959748743718593,-0.16881682,0.0,399.98,0.1844708926261319,-49.709324,7,141,0,45.0,23,399.98,,3,0,11.0,0,0
0,0.8024895551523781,0.0609351451650611,18.0,33,360,0,1,43,78572.88,4.0,0,37.56583,-98.561905,1,355,26,12174.518,2015-07-27 00:00:00+01:00,0.00416128,0.01,0.0603015075376884,0.38,0.0,129.99,0.0620439844760672,47.286644,10,739,0,18.0,52,129.99,2015-08-28 00:00:00+01:00,0,1,32.0,0,1
1,0.7888819360172703,0.0981751009916275,48.0,45,406,0,1,16,30054.883,7.0,3,38.963936,-78.84527,1,33,48,11889.45,2015-08-22 00:00:00+01:00,0.0052,0.01,0.0954773869346733,0.003556145,0.0,199.99,0.097544320827943,-16.941471,22,494,6,48.0,66,199.99,2015-07-27 00:00:00+01:00,3,1,-26.0,0,0
0,0.8145724052086444,0.1199131190796651,17.0,12,77,0,1,29,19903.162,4.0,0,43.561092,-81.238594,2,1719,18,2612.843,,0.03,0.06,0.0251256281407035,0.48,0.75,239.96,0.11254851228978,102.87051,12,585,0,17.0,67,59.99,,2,1,11.0,0,1
1,0.7993751709804102,0.0548957889611453,18.0,33,222,0,2,38,77822.27,4.0,0,26.197918,-97.95094,2,2396,104,4815.237,2015-05-09 00:00:00+01:00,0.04,0.13,0.0603015075376884,0.34,0.0,129.99,0.0546442432082794,41.543926,3,951,1,18.0,52,129.99,,3,1,11.0,0,1
0,0.7983756332820431,0.0391604613201507,46.0,29,497,0,1,3,92646.02,7.0,3,33.067646,-117.34938,1,2354,48,9730.241,2017-10-07 00:00:00+01:00,0.03,0.16,0.0200954773869346,0.36,0.25,99.96,0.0401043285899094,32.91565,22,646,0,46.0,63,49.98,2017-10-13 00:00:00+01:00,0,1,6.0,0,1
2,0.7965078552235721,0.0543139203540905,29.0,37,289,0,0,3,90023.93,5.0,6,33.618347,-112.24644,2,129,146,4209.617,2015-04-29 00:00:00+01:00,0.016,0.06,0.0150753768844221,0.25,0.5,119.98,0.056092129366106,22.663961,12,45,5,26.208107,97,39.99,2015-10-24 00:00:00+01:00,2,1,178.0,0,0
1,0.802979677560113,0.052281040333897,35.0,25,318,0,0,3,94099.77,6.0,8,36.068317,-121.8366,0,1313,101,7886.91,,0.0479799999999999,0.16,0.0251256281407035,0.48,0.25,129.99,0.053504150064683,55.522957,19,494,1,40.0,32,59.99,,0,1,11.0,0,1
0,0.7926706664676297,0.0129342631285403,36.0,15,64,1,0,34,725.0,6.0,8,18.281548,-66.37052,4,2363,143,6166.7944,2016-04-22 00:00:00+01:00,0.0104,0.15,0.0029374819095477,0.29,0.25,39.88524,0.0134027642949547,9.170927,18,399,0,29.0,16,15.982515,2016-06-04 00:00:00+01:00,0,1,43.0,0,0
1,0.7952523144937188,0.0569147999290745,29.0,37,64,1,0,34,725.0,5.0,6,18.278807,-66.37057,1,1390,87,7288.72,,0.008,0.03,0.0150753768844221,0.14,0.5,124.95,0.0596895213454075,25.07777,22,611,6,29.0,97,39.99,2016-05-09 00:00:00+01:00,2,1,11.0,0,0
1,0.8078637760374802,0.1017968235737036,17.0,12,64,1,0,34,725.0,4.0,0,18.264277,-66.03705,1,2550,7,615.98846,,0.046745026,0.1,0.0251256281407035,0.35,0.75,239.96,0.1041281034928848,75.307,22,930,2,17.0,67,59.99,2015-09-06 00:00:00+01:00,3,1,11.0,0,1
1,0.7941465496176193,0.0562417962730981,17.0,12,64,1,1,34,725.0,4.0,0,18.2554,-71.13031,3,370,6,6149.505,2016-05-11 00:00:00+01:00,0.0,0.0,0.0251256281407035,0.13,0.25,119.98,0.0586804657179818,16.691765,11,736,1,17.0,67,59.99,2016-05-22 00:00:00+01:00,1,1,11.0,0,0
3,0.7915253655007694,0.0152646713350044,46.0,29,64,1,0,34,725.0,7.0,3,18.219336,-66.37058,0,1581,122,3022.1729,,0.024,0.25,0.0200954773869346,0.1,0.0,49.98,0.0155274297542044,5.89613,16,736,4,46.0,63,49.98,,3,-1,11.0,0,0
3,0.7897496998828744,0.196531996836978,45.0,18,294,0,1,3,92629.9,7.0,3,33.740284,-117.25508,1,1448,48,11969.578,2015-07-14 00:00:00+01:00,0.021991706,0.03,0.1959748743718593,0.01,0.0,399.98,0.1948201811125485,-2.6493092,22,958,6,45.0,23,399.98,2015-08-20 00:00:00+01:00,0,1,37.0,0,0
2,0.7910474196771008,0.0522037743372397,17.0,12,124,0,0,8,33067.613,4.0,0,30.500717,-81.22882,1,2510,125,6119.4507,2017-06-28 00:00:00+01:00,0.024,0.1,0.0251256281407035,-0.11,0.25,119.98,0.0532988357050452,3.4938705,17,916,5,17.0,67,59.99,2017-07-01 00:00:00+01:00,2,1,3.0,0,0
2,0.795011699699148,0.0184475965687743,46.0,29,86,0,0,13,52969.086,7.0,3,41.694416,-86.80444,1,2586,114,3573.4778,2017-05-26 00:00:00+01:00,0.009,0.1,0.0200954773869346,0.46,0.0,49.98,0.019402461060802,19.811222,8,578,5,46.0,63,49.98,,3,1,11.0,0,1
2,0.7893564458810831,0.0171609916656687,46.0,29,64,1,2,34,725.0,7.0,3,18.092499,-66.370544,1,1458,90,5617.169,2017-05-06 00:00:00+01:00,0.020343588,0.17,0.0200954773869346,-0.12736039,0.0,49.98,0.0173402328589909,-3.306696,17,105,5,46.0,63,49.98,2017-04-03 00:00:00+01:00,0,1,-33.0,0,0
1,0.7967449861056887,0.059334129002432,46.0,29,64,1,1,34,725.0,7.0,3,18.284304,-66.03706,3,507,64,844.1095,,0.054,0.16,0.0200954773869346,0.21766008,0.5,149.94012,0.0620439844760672,27.352484,13,935,1,46.0,63,49.98,,3,-1,11.0,0,0
3,0.777411224766323,0.1354363625608567,9.0,10,64,1,0,34,725.0,3.0,5,18.229115,-66.37061,3,2124,103,3111.5813,,0.072,0.12,0.0452261306532663,-0.20728561,0.5,299.98,0.1327244501940492,-47.77852,13,728,4,9.0,57,99.99,,3,1,11.0,0,0
2,0.7218593574168064,0.0981751009916275,17.0,12,119,0,0,20,49020.26,4.0,0,42.331734,-84.168686,2,1583,90,6214.2056,2017-06-25 00:00:00+01:00,0.08,0.16,0.0251256281407035,-1.65,0.75,239.96,0.0995756791720569,-308.35822,3,430,3,17.0,67,59.99,2017-09-05 00:00:00+01:00,0,1,72.0,0,0
1,0.7950335369634615,0.1199131190796651,17.0,12,64,1,0,34,725.0,4.0,0,18.229687,-66.37054,2,1582,90,9242.815,2015-04-15 00:00:00+01:00,0.0072,0.01,0.0251256281407035,0.06,0.75,239.95497,0.1165588564036222,20.517069,3,935,1,17.0,67,59.99,2015-04-11 00:00:00+01:00,2,1,-4.0,0,0
2,0.8041353099235239,0.0836796376321358,17.0,12,335,0,0,19,60615.41,4.0,0,42.31692,-96.81679,2,2084,107,9890.011,,0.025,0.07,0.0251256281407035,0.35,0.5,179.97,0.0840855782664941,61.74523,12,505,5,17.0,67,59.99,,3,-1,11.0,0,1
2,0.8270791700158464,0.1917851570967429,45.0,18,57,0,0,29,11208.807,7.0,3,40.647118,-73.94564,3,1496,46,2333.3372,,0.0312,0.04,0.1959748743718593,0.43,0.0,399.98,0.1927503234152652,158.65233,15,174,5,45.0,23,399.98,,3,1,11.0,0,1
0,0.802727795971798,0.0548957889611453,18.0,33,64,1,1,34,725.0,4.0,0,18.285412,-66.37058,1,1854,48,8192.805,2017-09-04 00:00:00+01:00,0.024,0.1,0.0603015075376884,0.46,0.0,129.99,0.0566623544631306,55.737125,22,409,0,18.0,52,129.99,2017-06-15 00:00:00+01:00,3,1,-81.0,0,1
1,0.8206446501159773,0.1509748262785757,63.0,11,44,0,2,20,60056.723,4.0,0,43.070156,-84.165764,1,2130,125,13503.296,,0.072,0.1,0.174427135678392,0.39,0.0,399.96,0.1617024579560155,132.09685,17,916,1,63.0,11,299.98,,3,-1,11.0,0,1
1,0.7861648191442941,0.0396759355280679,9.0,10,413,0,1,29,10026.401,3.0,5,41.292953,-73.933365,3,907,6,10014.155,,0.0036,0.02,0.0150753768844221,-0.7,0.25,79.98,0.0390655834411384,3.6780987,11,736,1,9.0,50,34.99,,3,-1,11.0,0,0
1,0.804202778402958,0.0702197819445583,29.0,37,56,0,0,29,11204.295,5.0,6,41.48837,-74.03507,2,2196,37,10036.795,,0.0468,0.15,0.0150753768844221,0.45,0.75,150.0,0.0683028253557568,63.793594,1,789,1,29.0,97,39.99,,3,-1,11.0,0,1
1,0.7706378579794686,0.0826364043111044,17.0,12,501,0,1,43,29721.754,4.0,0,35.18844,-80.15838,1,877,114,8148.389,2016-03-30 00:00:00+01:00,0.0234,0.07,0.0251256281407035,-0.28505653,0.5,179.97,0.0855771177231565,-118.83769,8,618,1,17.0,67,59.99,2016-08-13 00:00:00+01:00,3,1,136.0,0,0
3,0.7964265395126656,0.1778925600583725,45.0,18,3,0,1,27,76191.31,7.0,3,40.086494,-97.947105,4,1219,143,11897.892,2016-06-19 00:00:00+01:00,0.096,0.12,0.1959748743718593,-0.03,0.0,399.98,0.1809376196636481,26.581234,14,457,4,45.0,23,399.98,2016-05-21 00:00:00+01:00,3,-1,-29.0,0,0
1,0.8005122490411777,0.0629718328328621,29.0,37,64,1,2,34,725.0,5.0,6,18.294737,-66.37055,3,2450,72,10240.855,2015-10-21 00:00:00+01:00,0.05431452,0.17,0.0150753768844221,0.34,0.75,149.94,0.0620439844760672,42.792377,7,203,1,29.0,97,39.99,,3,1,11.0,0,1
1,0.8095005741450979,0.0828249178120946,48.0,45,10,0,0,38,77081.14,7.0,3,29.590487,-98.02907,2,2196,37,6127.929,,0.07498259,0.17,0.0954773869346733,0.49,0.0,199.99,0.0830530401034929,86.32007,1,789,1,48.0,66,199.99,2017-05-07 00:00:00+01:00,3,-1,11.0,0,1
0,0.8130253427646235,0.1003999475392614,24.0,46,64,1,0,34,725.0,5.0,6,18.245033,-66.37059,1,571,52,4475.677,2017-05-21 00:00:00+01:00,0.08638,0.17,0.0201055276381909,0.47,1.0,250.0,0.0996119016817593,97.45686,22,653,0,24.0,55,50.0,2017-06-27 00:00:00+01:00,0,1,37.0,0,1
0,0.8036684764485681,0.0805734669122448,9.0,10,501,0,1,3,93296.914,3.0,5,36.19868,-118.28924,3,1563,6,2659.3687,2016-07-19 00:00:00+01:00,0.072,0.2,0.0452261306532663,0.35,0.25,199.95,0.0820181112548512,56.54731,11,212,0,9.0,57,99.99,,2,1,11.0,0,1
1,0.7944666995843189,0.0182727056971713,46.0,29,64,1,1,34,725.0,7.0,3,18.245245,-66.370544,2,125,63,5276.049,,0.0146965914,0.15,0.0200954773869346,0.36,0.0,49.98,0.0181140724450194,17.479496,3,778,1,46.0,63,49.98,2017-03-27 00:00:00+01:00,3,0,11.0,0,1
1,0.8596711480605379,0.6673931547860087,64.68316,13,7,0,0,21,95351.8,10.0,10,37.231354,-121.307014,1,1773,48,13022.381,2017-09-14 00:00:00+01:00,0.20503298,0.09,0.748748743718593,0.19,0.0,1500.0,0.6934100905562743,280.15836,22,409,1,63.0,18,1500.0,2017-06-30 00:00:00+01:00,3,-1,-76.0,0,0
3,0.7990011705670257,0.1166171457979351,43.0,9,64,1,1,34,725.0,7.0,3,18.227562,-66.370514,3,1496,46,1239.113,,0.10198,0.17,0.1457236180904522,0.12596181,0.0,299.98,0.1249624838292367,30.357082,15,174,4,43.0,20,299.98,,2,1,11.0,0,0
2,0.7739290379624739,0.0844913887572186,17.0,12,124,0,1,3,91910.3,4.0,0,32.943375,-112.193924,1,1756,142,3025.8105,2017-08-22 00:00:00+01:00,0.015,0.05,0.0251256281407035,-0.67,0.5,179.97,0.0861536921086675,-74.86678,10,281,5,17.0,67,59.99,2017-09-14 00:00:00+01:00,1,1,23.0,0,0
1,0.8305648278712996,0.1882488749172685,45.0,18,441,0,0,38,78629.61,7.0,3,29.802893,-97.337494,2,2167,61,1418.7461,2017-05-09 00:00:00+01:00,0.0576,0.07,0.1959748743718593,0.48,0.0,399.98,0.1903912755498059,170.19144,3,234,1,45.0,23,399.98,2017-07-31 00:00:00+01:00,3,-1,83.0,0,1
1,0.7994316055393519,0.0370816513889124,29.0,37,339,0,1,21,53077.79,5.0,6,43.748104,-96.74238,3,2454,6,4883.0024,2015-09-24 00:00:00+01:00,0.012,0.07,0.0150753768844221,0.49,0.25,76.48239,0.0385214489003881,40.610153,11,736,2,29.0,97,39.99,2015-10-19 00:00:00+01:00,1,1,25.0,0,1
3,0.7979438433272856,0.1424269550745075,43.0,9,64,1,2,34,725.0,7.0,3,18.290125,-66.37058,1,709,68,5789.181,2015-08-03 00:00:00+01:00,0.04,0.06,0.1457236180904522,0.11,0.0,299.98,0.1428150064683053,35.651516,10,268,4,43.0,20,299.98,2015-08-09 00:00:00+01:00,3,-1,6.0,0,0
2,0.7957044346967366,0.0383334666622601,24.0,46,182,0,2,9,33624.0,5.0,6,32.75856,-87.9697,3,1267,64,4766.3555,,0.032,0.16,0.0201055276381909,0.29,0.25,100.0,0.0396762069857697,22.642818,13,201,5,24.0,55,50.0,,3,1,11.0,0,0
1,0.7983802540017914,0.0805477012261233,48.0,45,57,0,1,29,11216.272,7.0,3,40.40021,-73.93542,1,292,52,4418.7075,2017-06-27 00:00:00+01:00,0.085052024,0.2,0.0954773869346733,0.18,0.0,199.99,0.0808895782664941,35.19719,22,653,1,48.0,66,199.99,2017-07-28 00:00:00+01:00,0,1,31.0,0,0
1,0.802387473761569,0.081058422992839,46.0,29,64,1,0,34,725.0,7.0,3,18.285147,-66.37059,2,2196,37,11906.676,2015-05-07 00:00:00+01:00,0.08,0.2,0.0200954773869346,0.3,0.75,199.92,0.0842400051746442,47.25872,1,789,1,46.0,63,49.98,2015-07-26 00:00:00+01:00,1,1,80.0,0,0
0,0.7822884144408975,0.0469110742740201,5.0,31,320,0,2,2,88442.88,2.0,4,33.766624,-111.90375,1,2685,7,3866.5254,2015-09-04 00:00:00+01:00,0.0,0.0,0.0075403251256281,-0.3,0.75,99.96,0.0478723751617076,-30.545645,22,930,0,6.553954,101,24.99,2015-08-02 00:00:00+01:00,3,1,-33.0,0,0
2,0.8015037059917782,0.0866253798112957,48.0,45,444,0,0,38,77840.35,7.0,3,32.749596,-98.098305,3,1726,64,11680.183,2016-08-13 00:00:00+01:00,0.068,0.16,0.0954773869346733,0.27,0.0,199.99,0.0861578266494178,49.166515,13,386,5,48.0,66,199.99,,3,-1,11.0,0,0
1,0.7986642801368762,0.0548957889611453,18.0,33,138,0,1,38,76188.17,4.0,0,30.340345,-97.79186,3,1120,138,2998.7734,,0.028,0.12,0.0603015075376884,0.3,0.0,129.99,0.0547709857697283,39.167664,20,413,1,18.0,52,129.99,,3,1,11.0,0,0
2,0.7991987621431689,0.0733001507396694,24.0,46,64,1,0,34,725.0,5.0,6,18.260723,-66.37063,1,439,70,12336.924,2017-07-15 00:00:00+01:00,0.0055,0.02,0.0201055276381909,0.26,0.5,150.0,0.0732321086675291,41.715523,17,168,5,24.0,55,50.0,2017-05-25 00:00:00+01:00,3,-1,-51.0,0,0
1,0.797049683531222,0.0407127111201726,46.0,29,313,0,0,3,92016.51,7.0,3,34.043934,-118.093124,1,83,97,9701.025,,0.02,0.09,0.0200954773869346,0.3,0.25,99.96,0.045009107373868,28.649664,22,651,2,46.0,63,49.98,,2,0,11.0,0,0
1,0.7951951119582941,0.0702098887908154,48.0,45,213,0,1,20,44637.215,7.0,3,42.654144,-84.2391,2,71,68,2927.9792,2015-04-17 00:00:00+01:00,0.104,0.25,0.0954773869346733,0.13,0.0,199.99,0.0706092367399741,19.927814,3,926,1,48.0,66,199.99,2015-08-18 00:00:00+01:00,3,-1,123.0,0,0
2,0.8076556323634109,0.0816088571522084,48.0,45,137,0,0,29,10032.287,7.0,3,40.93944,-73.92664,1,816,48,6885.4365,2015-08-03 00:00:00+01:00,0.06673612,0.16,0.0954773869346733,0.45,0.0,199.99,0.0820181112548512,66.03514,22,646,5,48.0,66,199.99,2015-09-14 00:00:00+01:00,0,1,42.0,0,1
3,0.7512487449188159,0.0867858083520269,29.0,37,285,0,0,3,92691.07,5.0,6,33.905376,-117.969734,3,2639,138,6664.8667,,0.04498,0.12,0.0150753768844221,-1.2813609,1.0,199.95,0.0861578266494178,-178.1321,20,73,4,24.0,97,39.99,,3,1,11.0,0,0
1,0.8221222240084514,0.1415089004334877,43.0,9,64,1,0,34,725.0,7.0,3,18.254799,-66.37052,3,305,64,10259.466,2015-09-02 00:00:00+01:00,0.044,0.07,0.1457236180904522,0.47,0.0,299.98,0.1482482173350582,136.85872,13,742,1,43.0,20,299.98,,3,1,11.0,0,1
1,0.8000027864409893,0.0836796376321358,48.0,45,64,1,0,34,725.0,7.0,3,18.236301,-66.37055,2,2196,37,657.6249,,0.059993824,0.15,0.0954773869346733,0.26,0.0,199.99,0.0861578266494178,41.468967,1,789,1,48.0,66,199.99,,0,1,11.0,0,0
3,0.7946103098086948,0.0542227853051689,18.0,33,291,0,1,30,43949.17,4.0,0,40.713055,-82.986206,0,1313,101,2415.127,2016-09-12 00:00:00+01:00,0.027844376,0.13,0.0603015075376884,0.16,0.0,129.99,0.0553169469598965,15.510983,19,494,4,18.0,52,129.99,,0,1,11.0,0,0
3,0.8166704728659027,0.1238946967165919,17.0,12,490,0,2,20,45460.73,4.0,0,41.95301,-83.099884,1,2391,140,7209.575,2016-08-25 00:00:00+01:00,0.1,0.17,0.0251256281407035,0.46,1.0,299.95,0.1234100905562742,120.020226,8,527,6,17.0,67,59.99,,2,1,11.0,0,1
1,0.7948515118388719,0.0161194439599479,46.0,29,86,0,2,13,60050.137,7.0,3,41.903927,-87.73481,2,2304,40,10792.166,2015-05-15 00:00:00+01:00,0.0237485,0.25,0.0200954773869346,0.47,0.0,49.98,0.0161595187580853,21.435131,3,778,1,46.0,63,49.98,,3,1,11.0,0,1
3,0.8105313345428656,0.1613284335919942,43.0,9,501,0,1,3,95118.875,7.0,3,36.136562,-121.38934,3,2131,64,2241.0068,,0.01,0.01,0.1457236180904522,0.29,0.0,299.98,0.1497992031047865,87.978455,13,205,6,43.0,20,299.98,,3,-1,11.0,0,0
1,0.82200984773672,0.1944612163570507,45.0,18,38,0,0,32,97443.805,7.0,3,44.835434,-122.09761,0,417,69,9148.761,2016-04-19 00:00:00+01:00,0.03,0.03,0.1959748743718593,0.35,0.0,399.98,0.1948201811125485,132.76831,5,436,1,45.0,23,399.98,2016-05-18 00:00:00+01:00,0,1,29.0,0,1
3,0.8070901283788439,0.1307820763541719,17.0,12,471,0,1,29,11212.809,4.0,0,40.725555,-74.16728,3,1272,6,5197.192,2016-05-14 00:00:00+01:00,0.08,0.13,0.0251256281407035,0.28,1.0,299.95,0.1299443725743855,76.21932,11,514,6,17.0,67,59.99,,3,0,11.0,0,0
1,0.8072386836001194,0.0887325231964506,46.0,29,378,0,0,13,49286.414,7.0,3,41.895645,-88.078926,4,1896,143,12064.39,2016-04-24 00:00:00+01:00,0.052,0.13,0.0200954773869346,0.38,0.75,199.92,0.0923463751617076,78.64968,6,705,1,46.0,63,49.98,2016-05-21 00:00:00+01:00,3,1,27.0,0,1
